207;36;45;18;68;89;2021
208;58;91;63;27;71;2022
209;81;59;36;14;83;2023
210;32;67;53;84;30;2021
211;68;21;28;93;73;2020
212;43;78;81;67;32;2023
213;79;88;47;26;56;2022
214;29;72;20;43;92;2023
215;51;87;61;37;40;2021
216;90;23;94;12;74;2022
217;27;96;31;58;45;2023
218;64;48;73;29;15;2021
219;39;63;58;86;51;2020
220;45;99;71;21;47;2023
221;73;59;43;89;37;2022
222;17;74;60;38;70;2023
223;62;57;37;92;16;2021
224;31;84;47;22;77;2022
225;88;43;71;32;65;2023
226;47;74;58;19;90;2021
227;78;36;23;49;77;2020
228;24;95;67;63;32;2023
229;50;33;63;85;49;2022
230;82;65;28;54;63;2023
231;34;89;77;16;95;2021
232;61;16;24;42;82;2022
233;97;73;46;29;54;2023
234;22;53;79;38;60;2021
235;73;27;58;42;88;2020
236;37;82;69;47;25;2023
237;68;58;36;89;17;2022
238;18;95;52;26;71;2023
239;57;43;61;38;80;2021
240;85;75;30;57;46;2022
241;28;64;83;70;40;2023
242;60;87;46;26;59;2021
243;48;69;27;78;91;2020
244;75;25;65;41;72;2023
245;55;76;59;48;86;2022
246;89;38;75;20;97;2023
247;32;61;53;17;80;2021
248;71;47;36;63;27;2022
249;26;92;62;45;12;2023
250;63;52;83;38;70;2021
251;81;55;85;22;48;2020
252;39;85;70;54;29;2023
253;72;49;32;19;65;2022
254;96;30;79;29;57;2023
255;22;68;57;15;81;2021
256;60;53;34;91;41;2022
257;32;71;79;77;59;2023
258;45;28;73;39;20;2021
259;83;72;48;59;30;2020
260;27;95;67;24;63;2023
261;54;47;77;48;81;2022
262;86;35;72;12;90;2023
263;31;65;58;17;72;2021
264;70;51;35;98;43;2022
265;16;78;47;54;26;2023
266;52;37;61;27;84;2021
267;79;29;28;59;75;2020
268;28;98;67;73;32;2023
269;62;61;38;22;80;2022
270;95;47;72;35;54;2023
271;21;69;57;14;89;2021
272;73;39;74;20;67;2022
273;39;92;65;37;10;2023
274;54;54;82;43;73;2021
275;81;56;36;62;25;2020
276;42;74;56;19;90;2021
277;72;36;25;44;75;2020
278;23;94;67;62;36;2023
279;58;30;63;89;52;2022
280;81;69;28;55;65;2023
281;35;89;78;16;90;2021
282;60;14;23;43;81;2022
283;98;72;46;29;51;2023
284;21;51;79;38;66;2021
285;73;29;58;43;87;2020
286;38;83;68;49;26;2023
287;69;59;35;92;15;2022
288;17;96;52;27;73;2023
289;59;42;67;47;80;2021
290;85;74;30;54;41;2022
291;27;63;82;78;36;2023
292;53;87;46;29;58;2021
293;45;69;27;91;92;2020
294;77;25;64;40;76;2023
295;56;76;59;51;84;2022
296;89;38;75;28;99;2023
297;34;60;53;19;80;2021
298;70;46;36;65;29;2022
299;26;90;62;47;14;2023
300;67;53;83;30;76;2021
301;72;45;57;39;28;2022
302;56;23;82;41;59;2021
303;19;85;65;58;80;2020
304;70;38;73;49;21;2023
305;44;61;89;34;76;2022
306;78;35;98;53;23;2023
307;39;49;16;72;87;2021
308;51;92;64;28;79;2022
309;85;58;32;17;83;2023
310;30;68;54;80;36;2021
311;69;26;27;99;72;2020
312;42;77;81;65;39;2023
313;77;88;42;22;54;2022
314;32;70;21;47;91;2023
315;50;85;61;36;47;2021
316;89;24;94;11;70;2022
317;21;96;30;59;56;2023
318;61;45;79;23;19;2021
319;36;62;56;85;30;2020
320;47;99;71;28;42;2023
321;76;59;43;81;33;2022
322;14;76;60;34;79;2023
323;67;51;38;96;15;2021
324;28;87;47;25;75;2022
325;88;44;73;31;64;2023
326;45;73;56;20;90;2021
327;73;37;28;52;74;2020
328;25;94;68;61;35;2023
329;53;32;63;85;51;2022
330;82;66;29;50;62;2023
331;37;89;75;17;91;2021
332;62;18;22;44;83;2022
333;98;73;46;27;55;2023
334;22;57;79;37;66;2021
335;72;27;59;47;89;2020
336;35;81;69;59;24;2023
337;66;56;36;92;16;2022
338;19;95;52;29;74;2023
339;59;44;67;46;81;2021
340;87;72;30;51;58;2022
341;27;61;83;69;32;2023
342;51;89;46;21;64;2021
343;43;67;26;86;75;2020
344;75;24;63;42;89;2023
345;55;75;58;49;95;2022
346;89;36;74;23;98;2023
347;34;60;53;18;80;2021
348;70;46;38;67;27;2022
349;29;91;62;45;10;2023
350;68;52;84;37;72;2021
351;47;72;55;38;81;2022
352;81;25;83;44;57;2021
353;14;86;67;59;78;2020
354;69;37;72;48;20;2023
355;45;62;88;35;71;2022
356;76;34;97;52;24;2023
357;38;47;15;70;89;2021
358;52;90;63;31;73;2022
359;84;58;36;19;86;2023
360;31;69;52;82;39;2021
361;66;27;28;94;74;2020
362;44;79;81;64;32;2023
363;78;85;45;24;55;2022
364;32;73;20;41;90;2023
365;53;84;61;37;46;2021
366;87;22;93;15;75;2022
367;25;94;31;56;53;2023
368;63;46;76;27;17;2021
369;35;63;59;88;54;2020
370;48;98;71;30;48;2023
371;75;59;43;82;38;2022
372;19;77;60;33;68;2023
373;61;53;38;93;13;2021
374;34;88;47;28;80;2022
375;88;42;73;32;67;2023
376;45;71;56;21;91;2021
377;74;36;27;45;77;2020
378;22;95;68;65;37;2023
379;57;31;63;86;56;2022
380;82;67;29;53;66;2023
381;36;88;76;14;93;2021
382;64;19;22;45;79;2022
383;97;71;46;26;50;2023
384;20;50;79;35;69;2021
385;73;28;59;42;85;2020
386;35;83;67;47;25;2023
387;66;58;35;89;12;2022
388;17;96;53;26;70;2023
389;56;44;67;43;80;2021
390;83;73;30;57;47;2022
391;28;61;82;70;32;2023
392;51;88;46;24;60;2021
393;44;66;25;87;92;2020
394;72;25;64;39;78;2023
395;59;76;56;49;84;2022
396;86;37;75;20;99;2023
397;31;60;53;17;82;2021
398;69;46;37;62;26;2022
399;26;92;62;42;14;2023
400;65;50;83;38;71;2021
401;45;70;54;37;80;2022
402;79;24;82;43;56;2021
403;12;86;66;59;77;2020
404;71;39;73;48;23;2023
405;47;63;87;36;75;2022
406;77;36;96;51;28;2023
407;36;46;14;71;88;2021
408;53;89;62;30;70;2022
409;87;57;37;15;82;2023
410;32;68;53;83;38;2021
411;68;25;28;97;71;2020
412;41;78;81;66;34;2023
413;76;87;42;23;53;2022
414;29;72;20;42;90;2023
415;55;83;60;36;45;2021
416;88;23;94;13;76;2022
417;24;94;31;57;52;2023
418;63;47;76;28;19;2021
419;35;63;57;87;50;2020
420;49;98;70;27;44;2023
421;78;57;43;84;35;2022
422;15;75;60;32;73;2023
423;65;51;38;94;16;2021
424;37;88;47;29;78;2022
425;89;44;72;30;66;2023
426;46;70;56;20;91;2021
427;76;37;27;47;76;2020
428;21;95;68;61;39;2023
429;56;32;63;84;53;2022
430;82;68;30;54;61;2023
431;37;89;75;19;93;2021
432;62;17;23;47;81;2022
433;99;73;46;29;54;2023
434;23;58;79;38;65;2021
435;71;29;59;46;87;2020
436;35;82;69;48;22;2023
437;67;56;36;91;14;2022
438;18;96;53;25;73;2023
439;59;42;67;45;82;2021
440;86;71;30;53;55;2022
441;28;63;82;71;34;2023
442;50;88;46;23;61;2021
443;42;67;26;87;78;2020
444;73;25;63;44;89;2023
445;58;76;56;51;96;2022
446;89;36;74;25;97;2023
447;34;61;53;17;84;2021
448;70;47;37;68;25;2022
449;26;91;62;43;16;2023
450;63;52;84;39;75;2021
451;81;52;83;20;52;2020
452;39;80;69;47;23;2023
453;73;56;37;65;45;2022
454;95;38;73;14;89;2023
455;32;60;53;18;79;2021
456;68;46;39;66;29;2022
457;29;92;63;42;12;2023
458;65;54;85;37;70;2021
459;80;55;87;21;51;2022
460;33;69;77;15;72;2023
461;61;88;46;27;63;2021
462;43;66;25;85;76;2020
463;75;24;64;43;87;2023
464;58;78;59;53;98;2022
465;86;36;76;29;96;2023
466;31;61;53;13;81;2021
467;69;46;37;60;23;2022
468;26;95;62;42;18;2023
469;65;50;84;39;78;2021
470;81;50;85;21;49;2022
471;35;80;69;48;20;2023
472;73;54;38;65;41;2021
473;96;36;75;13;90;2020
474;21;64;57;42;89;2023
475;59;77;56;50;95;2022
476;86;35;76;27;99;2023
477;32;60;54;17;83;2021
478;70;47;37;68;24;2022
479;27;92;62;40;17;2023
480;67;52;84;39;75;2021
481;81;50;85;20;51;2020
482;36;80;70;47;22;2023
483;74;54;38;66;43;2022
484;95;36;75;14;88;2023
485;32;60;53;18;79;2021
486;68;47;37;68;25;2022
487;27;92;63;42;13;2023
488;65;53;85;37;71;2021
489;80;51;85;21;52;2022
490;35;80;69;48;23;2023
491;73;55;38;66;44;2021
492;96;37;76;13;89;2020
493;21;63;58;43;90;2023
494;59;78;56;51;97;2022
495;86;37;75;28;99;2023
496;32;60;54;17;82;2021
497;70;47;37;68;24;2022
498;27;92;62;40;18;2023
499;66;52;84;38;76;2021
500;81;50;85;20;50;2020
501;80;86;70;50;65;2022
502;91;77;33;48;69;2021
503;42;64;88;99;11;2020
504;53;59;42;78;54;2023
505;74;66;95;22;33;2022
506;35;70;59;89;44;2023
507;46;38;77;31;73;2021
508;27;97;26;66;90;2022
509;68;82;71;11;21;2023
510;39;54;44;77;25;2021
511;71;91;63;85;67;2020
512;20;17;36;59;12;2023
513;88;29;47;28;58;2022
514;56;78;93;16;99;2023
515;63;40;68;73;45;2021
516;19;31;57;37;60;2022
517;50;85;24;45;87;2023
518;44;63;89;52;81;2021
519;76;51;75;64;32;2020
520;61;72;84;97;13;2023
521;23;49;66;81;29;2022
522;92;60;53;21;74;2023
523;58;14;69;38;56;2021
524;37;98;45;55;80;2022
525;84;87;92;39;68;2023
526;65;76;74;63;22;2021
527;73;71;22;84;36;2020
528;16;95;57;47;77;2023
529;47;50;90;75;51;2022
530;29;33;64;31;18;2023
531;81;26;31;91;61;2021
532;12;48;83;58;42;2022
533;69;94;56;72;15;2023
534;97;35;78;93;38;2021
535;31;67;41;65;85;2020
536;45;70;88;49;72;2023
537;75;61;25;21;96;2022
538;56;82;60;46;37;2023
539;28;46;37;74;43;2021
540;89;29;69;56;24;2022
541;60;92;75;64;55;2023
542;14;58;23;36;81;2021
543;72;49;92;67;59;2020
544;53;34;64;26;75;2023
545;37;85;49;51;98;2022
546;68;43;57;82;30;2023
547;19;77;36;68;21;2021
548;95;25;82;39;66;2022
549;25;60;74;13;52;2023
550;82;99;46;58;28;2021
551;44;72;65;35;71;2020
552;66;57;80;74;48;2023
553;29;88;52;23;93;2022
554;71;96;39;46;62;2023
555;18;39;79;97;14;2021
556;53;67;25;88;76;2022
557;37;74;48;62;89;2023
558;88;23;91;15;53;2021
559;62;82;73;27;44;2020
560;47;54;66;37;70;2023
561;56;89;71;33;47;2022
562;21;43;75;64;59;2021
563;34;68;82;57;27;2020
564;77;51;94;38;85;2023
565;46;72;59;23;69;2022
566;59;93;26;44;32;2023
567;38;78;85;56;12;2021
568;42;64;73;27;61;2022
569;87;56;95;29;33;2023
570;29;66;62;37;84;2021
571;54;35;79;22;61;2020
572;65;51;90;73;28;2023
573;22;81;39;53;76;2022
574;59;77;25;72;93;2023
575;17;29;48;68;81;2021
576;46;86;33;57;71;2022
577;35;60;84;41;95;2023
578;68;53;80;27;89;2021
579;33;69;63;87;48;2020
580;72;52;30;91;79;2023
581;30;67;53;81;49;2022
582;83;46;63;73;20;2021
583;49;76;24;54;88;2020
584;64;87;51;23;38;2023
585;77;39;57;48;63;2022
586;53;80;66;39;29;2023
587;38;57;84;72;46;2021
588;47;67;56;81;24;2022
589;63;88;45;29;55;2023
590;25;75;52;57;39;2021
591;42;63;75;86;56;2020
592;69;80;32;52;46;2023
593;80;60;93;25;44;2022
594;45;74;57;35;85;2023
595;60;36;88;54;73;2021
596;79;48;63;88;29;2022
597;44;70;90;53;27;2023
598;76;59;89;45;33;2021
599;59;87;24;40;69;2020
600;81;42;66;79;56;2023
601;43;64;56;20;77;2022
602;88;53;71;34;59;2021
603;54;80;27;63;89;2020
604;74;48;58;65;36;2023
605;63;88;29;53;79;2022
606;85;51;74;62;29;2023
607;56;70;85;43;62;2021
608;47;62;44;80;55;2022
609;71;49;86;35;58;2023
610;53;77;62;26;47;2021
611;34;59;81;70;48;2020
612;77;46;63;29;54;2023
613;60;80;52;71;43;2022
614;82;55;73;42;65;2021
615;45;76;58;89;32;2020
616;63;39;84;59;75;2023
617;69;48;55;88;62;2022
618;52;81;67;35;48;2023
619;81;62;46;25;59;2021
620;59;74;51;69;44;2022
621;78;55;88;64;39;2023
622;56;70;49;85;62;2021
623;41;59;76;54;67;2020
624;75;45;61;88;51;2023
625;58;78;39;52;70;2022
626;70;57;83;48;62;2023
627;47;89;60;72;38;2021
628;22;55;73;49;67;2022
629;81;63;46;58;39;2023
630;59;75;52;69;47;2021
631;76;58;88;64;35;2020
632;54;72;46;62;38;2023
633;62;53;75;47;66;2022
634;80;64;48;57;39;2023
635;57;76;39;65;48;2021
636;69;52;81;47;58;2022
637;77;61;52;70;43;2023
638;63;79;47;58;50;2021
639;72;56;82;45;60;2020
640;58;74;42;63;55;2023
641;71;54;67;46;59;2022
642;76;60;52;73;47;2021
643;55;78;45;66;49;2020
644;80;59;72;43;61;2023
645;58;67;39;54;76;2022
646;69;49;75;56;63;2023
647;81;60;73;47;55;2021
648;64;81;39;59;47;2022
649;75;55;67;43;68;2023
650;54;76;48;61;58;2021
651;69;58;70;49;53;2020
652;78;51;65;43;60;2023
653;60;74;47;58;56;2022
654;82;55;69;45;61;2023
655;59;68;42;75;50;2021
656;67;52;72;46;64;2022
657;74;62;45;59;53;2023
658;54;71;48;65;51;2021
659;66;58;70;49;55;2020
660;76;46;64;39;72;2023
661;60;68;43;59;58;2022
662;81;52;72;47;63;2021
663;58;79;45;68;49;2020
664;75;47;67;39;71;2023
665;62;73;46;65;50;2022
666;77;53;71;49;60;2023
667;57;80;45;70;52;2021
668;69;48;73;51;61;2022
669;79;59;65;42;70;2023
670;56;72;48;66;54;2021
671;72;54;68;47;62;2020
672;76;58;71;46;64;2023
673;60;79;42;67;50;2022
674;78;47;72;51;62;2023
675;57;70;45;65;53;2021
676;73;50;69;55;61;2022
677;80;56;72;46;63;2023
678;62;75;44;68;51;2021
679;77;53;71;49;66;2020
680;67;78;47;69;55;2023
681;54;72;46;63;59;2022
682;72;58;70;49;65;2023
683;59;77;45;68;52;2021
684;75;47;73;51;62;2022
685;61;79;48;67;54;2023
686;79;56;71;46;64;2021
687;64;75;42;68;50;2022
688;74;48;72;53;65;2023
689;61;79;45;70;51;2021
690;77;53;69;50;62;2020
691;67;74;46;68;54;2023
692;55;77;48;65;59;2022
693;70;58;71;51;66;2023
694;60;75;47;69;52;2021
695;76;53;72;49;64;2022
696;62;78;45;69;56;2023
697;78;51;73;47;65;2021
698;63;76;46;70;54;2022
699;73;58;71;48;66;2023
700;56;77;42;69;50;2021
701;76;51;72;47;63;2020
702;63;73;45;68;55;2023
703;71;53;76;49;62;2022
704;80;59;72;46;65;2023
705;58;78;43;68;51;2021
706;76;47;71;52;64;2022
707;65;79;48;69;56;2023
708;81;54;73;46;61;2021
709;64;77;45;69;57;2020
710;74;48;72;51;66;2023
711;59;78;46;69;53;2022
712;75;53;70;50;64;2023
713;64;77;44;70;52;2021
714;76;51;75;49;63;2022
715;65;80;46;70;55;2023
716;79;53;71;48;65;2021
717;67;76;45;68;58;2022
718;72;58;73;52;67;2023
719;61;79;47;70;54;2021
720;78;52;74;46;65;2020
721;67;78;45;70;56;2023
722;75;51;72;48;64;2022
723;62;77;44;68;59;2023
724;74;53;71;47;66;2021
725;65;79;46;70;57;2022
726;76;52;73;49;65;2023
727;58;78;45;69;60;2021
728;78;51;72;47;63;2020
729;64;77;46;70;58;2023
730;72;54;75;50;66;2022
731;80;57;73;48;64;2023
732;57;78;44;70;61;2021
733;79;52;72;46;65;2022
734;65;78;47;69;59;2023
735;75;53;73;48;66;2021
736;59;80;45;68;62;2022
737;71;56;74;50;67;2023
738;62;76;48;70;60;2021
739;76;54;72;47;65;2020
740;65;78;46;69;63;2023
741;72;58;74;49;68;2022
742;80;51;72;45;66;2023
743;59;78;44;71;64;2021
744;76;53;73;48;65;2022
745;66;79;46;70;65;2023
746;77;55;72;47;66;2021
747;62;80;45;69;66;2022
748;72;58;76;48;67;2023
749;61;78;47;70;68;2021
750;78;52;74;46;65;2020
751;63;79;44;70;70;2023
752;74;54;76;49;67;2022
753;79;56;73;48;66;2023
754;61;80;45;68;71;2021
755;77;52;74;46;65;2022
756;67;77;47;70;73;2023
757;80;54;72;48;66;2021
758;64;80;44;69;75;2022
759;75;58;76;49;68;2023
760;63;80;47;70;77;2021
761;78;53;74;45;67;2020
762;65;78;46;71;78;2023
763;74;56;77;48;68;2022
764;81;59;75;46;66;2023
765;58;79;44;70;79;2021
766;78;53;74;45;67;2022
767;69;78;47;71;81;2023
768;81;57;75;49;69;2021
769;62;81;45;70;83;2022
770;75;56;77;48;68;2023
771;66;79;46;71;85;2021
772;78;55;74;47;67;2020
773;68;79;44;70;87;2023
774;74;57;76;49;69;2022
775;82;58;75;47;66;2023
776;60;81;45;71;89;2021
777;80;54;74;48;67;2022
778;71;77;47;70;91;2023
779;82;59;75;46;66;2021
780;63;81;45;71;93;2022
781;78;55;76;47;67;2023
782;65;80;46;71;95;2021
783;80;56;74;48;68;2020
784;69;81;44;70;97;2023
785;76;57;76;47;66;2022
786;82;58;75;45;65;2023
787;61;80;45;71;99;2021
788;79;54;74;47;67;2022
789;72;79;47;70;100;2023
790;81;59;75;46;66;2021
791;64;81;44;71;101;2022
792;76;56;76;48;68;2023
793;67;80;45;71;102;2021
794;79;55;74;47;67;2020
795;70;81;47;70;103;2023
796;78;57;75;46;66;2022
797;83;58;76;48;65;2023
798;63;80;45;71;104;2021
799;81;54;74;47;67;2022
800;72;79;47;70;105;2023
801;84;59;75;46;66;2021
802;65;81;45;71;106;2022
803;76;56;76;47;67;2023
804;66;80;47;70;107;2021
805;80;55;74;48;68;2020
806;68;79;47;71;108;2023
807;79;57;75;46;66;2022
808;85;58;76;48;65;2023
809;64;80;45;71;109;2021
810;81;54;74;47;67;2022
811;71;79;47;70;110;2023
812;86;59;75;46;66;2021
813;66;81;45;71;111;2022
814;78;56;76;47;67;2023
815;67;80;47;70;112;2021
816;82;55;74;48;68;2020
817;69;79;47;71;113;2023
818;80;57;75;46;66;2022
819;87;58;76;48;65;2023
820;65;80;45;71;114;2021
821;83;54;74;47;67;2022
822;72;79;47;70;115;2023
823;88;59;75;46;66;2021
824;67;81;45;71;116;2022
825;79;56;76;47;67;2023
826;70;80;47;70;117;2021
827;84;55;74;48;68;2022
828;73;79;47;71;118;2023
829;89;57;75;46;66;2021
830;68;80;45;71;119;2022
831;80;56;76;47;67;2023
832;71;79;47;70;120;2021
833;85;54;74;48;68;2022
834;74;79;47;71;121;2023
835;90;59;75;46;66;2021
836;69;81;45;71;122;2022
837;81;56;76;47;67;2023
838;72;80;47;70;123;2021
839;86;55;74;48;68;2020
840;75;79;47;71;124;2023
841;91;57;75;46;66;2022
842;70;81;45;71;125;2023
843;82;54;76;48;67;2021
844;73;80;47;70;126;2022
845;87;56;74;46;68;2023
846;92;58;75;48;65;2021
847;68;81;45;71;127;2022
848;83;56;76;47;67;2023
849;74;80;47;70;128;2021
850;88;55;74;48;68;2020
851;75;79;47;71;129;2023
852;93;59;75;46;66;2022
853;70;81;45;71;130;2023
854;84;54;76;47;67;2021
855;76;80;47;70;131;2022
856;89;56;74;46;68;2023
857;94;58;75;48;65;2021
858;69;81;45;71;132;2022
859;85;56;76;47;67;2023
860;77;80;47;70;133;2021
861;90;55;74;48;68;2020
862;77;79;47;71;134;2023
863;95;59;75;46;66;2022
864;71;81;45;71;135;2023
865;86;54;76;47;67;2021
866;78;80;47;70;136;2022
867;91;56;74;46;68;2023
868;96;58;75;48;65;2021
869;72;81;45;71;137;2022
870;87;56;76;47;67;2023
871;79;80;47;70;138;2021
872;92;55;74;48;68;2020
873;78;79;47;71;139;2023
874;97;59;75;46;66;2022
875;73;81;45;71;140;2023
876;88;54;76;47;67;2021
877;80;80;47;70;141;2022
878;93;56;74;46;68;2023
879;98;58;75;48;65;2021
880;74;81;45;71;142;2022
881;89;56;76;47;67;2023
882;81;80;47;70;143;2021
883;94;55;74;48;68;2020
884;79;79;47;71;144;2023
885;99;59;75;46;66;2022
886;75;81;45;71;145;2023
887;90;54;76;47;67;2021
888;82;80;47;70;146;2022
889;95;56;74;46;68;2023
890;100;58;75;48;65;2021
891;76;81;45;71;147;2022
892;91;56;76;47;67;2023
893;83;80;47;70;148;2021
894;96;55;74;48;68;2020
895;80;79;47;71;149;2023
896;101;59;75;46;66;2022
897;77;81;45;71;150;2023
898;92;54;76;47;67;2021
899;84;80;47;70;151;2022
900;97;56;74;46;68;2023
901;102;58;75;48;65;2021
902;78;81;45;71;152;2022
903;93;56;76;47;67;2023
904;85;80;47;70;153;2021
905;98;55;74;48;68;2020
906;81;79;47;71;154;2023
907;103;59;75;46;66;2022
908;79;81;45;71;155;2023
909;94;54;76;47;67;2021
910;86;80;47;70;156;2022
911;99;56;74;46;68;2023
912;104;58;75;48;65;2021
913;80;81;45;71;157;2022
914;95;56;76;47;67;2023
915;87;80;47;70;158;2021
916;100;55;74;48;68;2020
917;82;79;47;71;159;2023
918;105;59;75;46;66;2022
919;81;81;45;71;160;2023
920;96;54;76;47;67;2021
921;88;80;47;70;161;2022
922;101;56;74;46;68;2023
923;106;58;75;48;65;2021
924;83;81;45;71;162;2022
925;97;56;76;47;67;2023
926;89;80;47;70;163;2021
927;102;55;74;48;68;2020
928;84;79;47;71;164;2023
929;107;59;75;46;66;2022
930;82;81;45;71;165;2023
931;98;54;76;47;67;2021
932;90;80;47;70;166;2022
933;103;56;74;46;68;2023
